,Unnamed: 0,user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score,path,f
2559,2559,29671106@N00,9199703119_e4a453e72e_o.jpg,204,"(38, 43)",f,1694,1595,478,478,180,0,113,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.204.9199703119_e4a453e72e_o.jpg,1
2560,2560,29671106@N00,11417994876_77eba0decf_o.jpg,186,"(0, 2)",u,204,0,2709,2448,-100,15,24,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417994876_77eba0decf_o.jpg,1
2561,2561,29671106@N00,10230508905_1e490727cc_o.jpg,186,"(0, 2)",u,632,642,823,822,-95,0,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10230508905_1e490727cc_o.jpg,1
2562,2562,29671106@N00,9513823828_26817fdbe3_o.jpg,186,"(0, 2)",u,1847,1241,433,434,175,30,52,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9513823828_26817fdbe3_o.jpg,1
2563,2563,29671106@N00,8137378967_36a593d7b3_o.jpg,199,"(38, 43)",f,1183,480,232,233,10,0,109,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.199.8137378967_36a593d7b3_o.jpg,1
2564,2564,29671106@N00,8137378967_36a593d7b3_o.jpg,201,"(38, 43)",f,986,496,216,216,15,0,79,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.201.8137378967_36a593d7b3_o.jpg,1
2565,2565,29671106@N00,11560329224_bdb11a5316_o.jpg,186,"(0, 2)",u,1906,956,318,319,-85,0,182,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11560329224_bdb11a5316_o.jpg,1
2566,2566,29671106@N00,9619606180_a95b77af16_o.jpg,186,"(0, 2)",u,921,565,2174,1883,-75,30,105,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9619606180_a95b77af16_o.jpg,1
2567,2567,29671106@N00,11504711235_a962bc3e1a_o.jpg,186,"(0, 2)",u,463,0,1658,1482,-10,0,77,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11504711235_a962bc3e1a_o.jpg,1
2568,2568,29671106@N00,11018253284_bd8dc8540f_o.jpg,188,"(38, 43)",m,567,1053,861,861,-100,-45,59,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.11018253284_bd8dc8540f_o.jpg,1
2569,2569,29671106@N00,9096092792_5066bb6661_o.jpg,186,"(0, 2)",u,578,90,2665,2358,-90,0,76,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9096092792_5066bb6661_o.jpg,1
2570,2570,29671106@N00,11486661905_52e07401e3_o.jpg,186,"(0, 2)",u,55,640,1543,1543,-80,0,36,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11486661905_52e07401e3_o.jpg,1
2571,2571,29671106@N00,11417711483_4df617ba27_o.jpg,186,"(0, 2)",u,74,0,3175,2448,-95,0,40,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417711483_4df617ba27_o.jpg,1
2572,2572,29671106@N00,11418576435_a75f005537_o.jpg,186,"(0, 2)",u,838,242,2327,2206,-85,0,76,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11418576435_a75f005537_o.jpg,1
2573,2573,29671106@N00,11467129175_76cd70afb2_o.jpg,186,"(0, 2)",u,540,272,1224,1224,-15,0,143,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11467129175_76cd70afb2_o.jpg,1
2574,2574,29671106@N00,9619568914_73b93b291f_o.jpg,186,"(0, 2)",u,1238,361,1963,1964,-90,30,43,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9619568914_73b93b291f_o.jpg,1
2575,2575,29671106@N00,11465853343_11473ec921_o.jpg,186,"(0, 2)",u,207,0,2830,2349,-70,-15,76,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11465853343_11473ec921_o.jpg,1
2576,2576,29671106@N00,11417597936_a632037aaa_o.jpg,186,"(0, 2)",u,733,246,552,608,-5,0,150,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417597936_a632037aaa_o.jpg,1
2577,2577,29671106@N00,11464485456_fd1bb78838_o.jpg,186,"(0, 2)",u,513,0,2378,2295,-90,0,44,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11464485456_fd1bb78838_o.jpg,1
2578,2578,29671106@N00,8084086182_52803513b1_o.jpg,189,"(38, 43)",f,1278,517,491,491,10,0,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.8084086182_52803513b1_o.jpg,1
2579,2579,29671106@N00,8940376771_58a4270b1a_o.jpg,186,"(0, 2)",u,626,181,2638,2267,-95,0,55,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.8940376771_58a4270b1a_o.jpg,1
2580,2580,29671106@N00,11418692953_5b71c2c677_o.jpg,186,"(0, 2)",u,398,0,2866,2448,-75,0,93,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11418692953_5b71c2c677_o.jpg,1
2581,2581,29671106@N00,11193006134_078b0722aa_o.jpg,188,"(38, 43)",m,1808,780,268,268,-90,0,136,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.11193006134_078b0722aa_o.jpg,1
2582,2582,29671106@N00,11462659355_b624c9b0d1_o.jpg,186,"(0, 2)",u,1361,675,822,823,-5,0,156,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11462659355_b624c9b0d1_o.jpg,1
2583,2583,29671106@N00,11418216243_c80d076c33_o.jpg,186,"(0, 2)",u,224,15,2754,2433,-85,15,39,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11418216243_c80d076c33_o.jpg,1
2584,2584,29671106@N00,11193011015_de67ed4169_o.jpg,186,"(0, 2)",u,774,1102,963,963,0,0,173,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11193011015_de67ed4169_o.jpg,1
2585,2585,29671106@N00,11417578784_16ca5f8f48_o.jpg,186,"(0, 2)",u,66,168,777,776,-75,0,127,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417578784_16ca5f8f48_o.jpg,1
2586,2586,29671106@N00,10217936485_675d6fe573_o.jpg,186,"(0, 2)",u,1004,1010,516,516,-95,30,99,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10217936485_675d6fe573_o.jpg,1
2587,2587,29671106@N00,9199694871_5472d41be3_o.jpg,188,"(38, 43)",m,1670,1289,242,242,0,45,23,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9199694871_5472d41be3_o.jpg,1
2588,2588,29671106@N00,8084106155_75627da9e9_o.jpg,189,"(38, 43)",f,360,502,1192,1192,5,-30,42,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.8084106155_75627da9e9_o.jpg,1
2589,2589,29671106@N00,8084106155_75627da9e9_o.jpg,202,"(48, 53)",f,981,474,1078,1078,-10,0,93,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.202.8084106155_75627da9e9_o.jpg,1
2590,2590,29671106@N00,9616365309_9caeba0fdc_o.jpg,186,"(0, 2)",u,739,165,1906,1906,-95,0,70,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9616365309_9caeba0fdc_o.jpg,1
2591,2591,29671106@N00,9337195829_3963ffa1c6_o.jpg,188,"(38, 43)",m,1165,492,490,491,0,0,105,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9337195829_3963ffa1c6_o.jpg,1
2592,2592,29671106@N00,9337195829_3963ffa1c6_o.jpg,193,"(4, 6)",m,1560,919,395,395,10,0,107,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.9337195829_3963ffa1c6_o.jpg,1
2593,2593,29671106@N00,9339819454_363fb53228_o.jpg,189,"(38, 43)",f,460,423,784,785,-90,-30,35,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9339819454_363fb53228_o.jpg,1
2594,2594,29671106@N00,9199759899_694ddaa417_o.jpg,186,"(0, 2)",u,7,0,3257,2448,-90,30,83,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9199759899_694ddaa417_o.jpg,1
2595,2595,29671106@N00,11193023695_3eb64aeefb_o.jpg,186,"(0, 2)",u,803,932,841,841,-10,0,104,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11193023695_3eb64aeefb_o.jpg,1
2596,2596,29671106@N00,11471469414_f552f7b9d8_o.jpg,186,"(0, 2)",u,808,384,1402,1402,-5,0,66,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11471469414_f552f7b9d8_o.jpg,1
2597,2597,29671106@N00,9121134252_c977a78a58_o.jpg,188,"(38, 43)",m,578,1136,485,484,-85,0,133,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9121134252_c977a78a58_o.jpg,1
2598,2598,29671106@N00,9121134252_c977a78a58_o.jpg,189,"(38, 43)",f,981,728,447,446,-90,0,48,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9121134252_c977a78a58_o.jpg,1
2599,2599,29671106@N00,11193031554_736ca44cd6_o.jpg,186,"(0, 2)",u,744,1071,962,962,-5,0,182,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11193031554_736ca44cd6_o.jpg,1
2600,2600,29671106@N00,8084105593_337150b40d_o.jpg,189,"(38, 43)",f,860,444,759,759,15,0,70,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.8084105593_337150b40d_o.jpg,1
2601,2601,29671106@N00,8084105593_337150b40d_o.jpg,188,"(38, 43)",m,1480,736,618,618,10,0,158,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.8084105593_337150b40d_o.jpg,1
2602,2602,29671106@N00,10211450885_fc54aa0977_o.jpg,186,"(0, 2)",u,1464,1027,631,632,185,0,81,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10211450885_fc54aa0977_o.jpg,1
2603,2603,29671106@N00,8296364498_24e6bbff40_o.jpg,188,"(38, 43)",m,211,835,976,975,-90,0,38,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.8296364498_24e6bbff40_o.jpg,1
2604,2604,29671106@N00,11018302833_1b9f7d0fbb_o.jpg,188,"(38, 43)",m,873,1447,829,828,-90,-45,28,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.11018302833_1b9f7d0fbb_o.jpg,1
2605,2605,29671106@N00,9339793764_c3ebfd66f0_o.jpg,189,"(38, 43)",f,745,854,306,306,20,0,54,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9339793764_c3ebfd66f0_o.jpg,1
2606,2606,29671106@N00,11486689244_376ec84091_o.jpg,186,"(0, 2)",u,951,624,701,702,-75,0,46,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11486689244_376ec84091_o.jpg,1
2607,2607,29671106@N00,9058761563_8ba72a567a_o.jpg,188,"(38, 43)",m,1421,341,606,605,0,0,95,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9058761563_8ba72a567a_o.jpg,1
2608,2608,29671106@N00,9557630374_2073a014d6_o.jpg,186,"(0, 2)",u,239,243,2193,2193,-90,0,80,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9557630374_2073a014d6_o.jpg,1
2609,2609,29671106@N00,9199725721_709f34b14f_o.jpg,188,"(38, 43)",m,1670,1289,242,242,0,45,23,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9199725721_709f34b14f_o.jpg,1
2610,2610,29671106@N00,11460633635_c1bec9b8f2_o.jpg,186,"(0, 2)",u,140,81,2473,2367,-95,0,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11460633635_c1bec9b8f2_o.jpg,1
2611,2611,29671106@N00,11422328043_9771b3b23b_o.jpg,186,"(0, 2)",u,352,60,2486,2388,-95,30,97,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11422328043_9771b3b23b_o.jpg,1
2612,2612,29671106@N00,9398101586_7a95a1245c_o.jpg,186,"(0, 2)",u,455,0,2722,2448,-95,0,9,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9398101586_7a95a1245c_o.jpg,1
2613,2613,29671106@N00,8768495427_5171c91b0a_o.jpg,187,"(8, 12)",f,1537,1139,727,727,170,0,27,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.187.8768495427_5171c91b0a_o.jpg,1
2614,2614,29671106@N00,11192923554_ea513f931a_o.jpg,198,"(8, 12)",m,51,1568,401,401,180,0,26,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.198.11192923554_ea513f931a_o.jpg,1
2615,2615,29671106@N00,11192923554_ea513f931a_o.jpg,191,"(8, 12)",f,506,1670,332,331,185,0,69,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.191.11192923554_ea513f931a_o.jpg,1
2616,2616,29671106@N00,11192923554_ea513f931a_o.jpg,192,"(8, 12)",f,1804,1496,318,319,170,0,42,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.192.11192923554_ea513f931a_o.jpg,1
2617,2617,29671106@N00,11192923554_ea513f931a_o.jpg,197,"(8, 12)",m,817,1839,306,306,180,0,119,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.197.11192923554_ea513f931a_o.jpg,1
2618,2618,29671106@N00,11192923554_ea513f931a_o.jpg,193,"(4, 6)",m,2698,1176,267,267,170,0,21,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.11192923554_ea513f931a_o.jpg,1
2619,2619,29671106@N00,10230426376_aaf4e88bca_o.jpg,186,"(0, 2)",u,765,822,924,924,-100,0,79,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10230426376_aaf4e88bca_o.jpg,1
2620,2620,29671106@N00,11193043154_bac01e2af1_o.jpg,186,"(0, 2)",u,683,785,944,944,-10,0,144,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11193043154_bac01e2af1_o.jpg,1
2621,2621,29671106@N00,9337119921_b6d6e8dfa1_o.jpg,193,"(4, 6)",m,1083,937,357,357,-95,15,130,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.9337119921_b6d6e8dfa1_o.jpg,1
2622,2622,29671106@N00,11418726083_7d81450322_o.jpg,186,"(0, 2)",u,395,0,2869,2448,-90,0,82,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11418726083_7d81450322_o.jpg,1
2623,2623,29671106@N00,9058786287_6cc5cf7e2a_o.jpg,186,"(0, 2)",u,444,0,2684,2328,-95,30,51,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9058786287_6cc5cf7e2a_o.jpg,1
2624,2624,29671106@N00,11470477473_88c2baff0d_o.jpg,186,"(0, 2)",u,808,384,1402,1402,-5,0,66,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11470477473_88c2baff0d_o.jpg,1
2625,2625,29671106@N00,11193031783_4375d8a704_o.jpg,191,"(8, 12)",f,540,1676,331,332,190,0,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.191.11193031783_4375d8a704_o.jpg,1
2626,2626,29671106@N00,11193031783_4375d8a704_o.jpg,186,"(0, 2)",u,2392,1523,325,325,165,0,197,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11193031783_4375d8a704_o.jpg,1
2627,2627,29671106@N00,11193031783_4375d8a704_o.jpg,192,"(8, 12)",f,1858,1502,306,306,175,0,75,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.192.11193031783_4375d8a704_o.jpg,1
2628,2628,29671106@N00,11193031783_4375d8a704_o.jpg,197,"(8, 12)",m,741,1818,306,306,190,15,70,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.197.11193031783_4375d8a704_o.jpg,1
2629,2629,29671106@N00,11193031783_4375d8a704_o.jpg,193,"(4, 6)",m,2679,1190,299,300,170,0,86,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.11193031783_4375d8a704_o.jpg,1
2630,2630,29671106@N00,11193031783_4375d8a704_o.jpg,194,"(4, 6)",f,1620,1373,281,281,175,0,113,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.194.11193031783_4375d8a704_o.jpg,1
2631,2631,29671106@N00,9481030521_5ee4d60c4a_o.jpg,188,"(38, 43)",m,430,349,201,201,10,-15,129,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9481030521_5ee4d60c4a_o.jpg,1
2632,2632,29671106@N00,9481030521_5ee4d60c4a_o.jpg,189,"(38, 43)",f,945,339,144,144,-5,30,163,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9481030521_5ee4d60c4a_o.jpg,1
2633,2633,29671106@N00,11018311153_3e30c2c329_o.jpg,188,"(38, 43)",m,592,1070,836,836,-100,0,67,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.11018311153_3e30c2c329_o.jpg,1
2634,2634,29671106@N00,11192868835_b6fa8579f9_o.jpg,192,"(8, 12)",f,1859,1601,396,395,175,15,60,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.192.11192868835_b6fa8579f9_o.jpg,1
2635,2635,29671106@N00,11192868835_b6fa8579f9_o.jpg,197,"(8, 12)",m,533,1925,383,382,185,0,116,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.197.11192868835_b6fa8579f9_o.jpg,1
2636,2636,29671106@N00,11192868835_b6fa8579f9_o.jpg,191,"(8, 12)",f,956,1754,376,376,185,15,85,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.191.11192868835_b6fa8579f9_o.jpg,1
2637,2637,29671106@N00,11192868835_b6fa8579f9_o.jpg,194,"(4, 6)",f,1686,1270,363,363,180,15,94,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.194.11192868835_b6fa8579f9_o.jpg,1
2638,2638,29671106@N00,11192868835_b6fa8579f9_o.jpg,186,"(0, 2)",u,1292,1617,300,300,170,0,96,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11192868835_b6fa8579f9_o.jpg,1
2639,2639,29671106@N00,11192868835_b6fa8579f9_o.jpg,193,"(4, 6)",m,2752,1338,280,281,165,15,73,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.11192868835_b6fa8579f9_o.jpg,1
2640,2640,29671106@N00,11486655115_6ef0303402_o.jpg,186,"(0, 2)",u,258,830,1013,1013,-105,0,120,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11486655115_6ef0303402_o.jpg,1
2641,2641,29671106@N00,9339764570_4190d2d7f5_o.jpg,189,"(38, 43)",f,318,385,240,240,10,0,58,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9339764570_4190d2d7f5_o.jpg,1
2642,2642,29671106@N00,9202518356_594c471390_o.jpg,186,"(0, 2)",u,420,554,1626,1626,-110,0,41,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9202518356_594c471390_o.jpg,1
2643,2643,29671106@N00,11417716513_b34d2f446f_o.jpg,186,"(0, 2)",u,369,602,1651,1651,-70,0,18,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417716513_b34d2f446f_o.jpg,1
2644,2644,29671106@N00,11459729636_ae87c7224c_o.jpg,186,"(0, 2)",u,140,81,2473,2367,-95,0,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11459729636_ae87c7224c_o.jpg,1
2645,2645,29671106@N00,9339768388_56e63b7c89_o.jpg,186,"(0, 2)",u,873,204,2034,2033,-75,0,99,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9339768388_56e63b7c89_o.jpg,1
2646,2646,29671106@N00,11560447593_33bb2b4e0c_o.jpg,186,"(0, 2)",u,926,855,602,603,10,0,127,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11560447593_33bb2b4e0c_o.jpg,1
2647,2647,29671106@N00,9616361203_10ec7debd4_o.jpg,186,"(0, 2)",u,441,132,2410,2316,20,0,52,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9616361203_10ec7debd4_o.jpg,1
2648,2648,29671106@N00,9398131974_3afce2d822_o.jpg,186,"(0, 2)",u,1493,653,701,701,-20,45,57,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9398131974_3afce2d822_o.jpg,1
2649,2649,29671106@N00,9395363875_e3e30277ef_o.jpg,186,"(0, 2)",u,1584,553,510,510,-20,45,42,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9395363875_e3e30277ef_o.jpg,1
2650,2650,29671106@N00,8940997284_89d97c33ea_o.jpg,186,"(0, 2)",u,976,385,2200,2063,-100,-15,20,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.8940997284_89d97c33ea_o.jpg,1
2651,2651,29671106@N00,9096089476_4a696cd624_o.jpg,186,"(0, 2)",u,972,114,1676,1677,-85,0,75,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9096089476_4a696cd624_o.jpg,1
2652,2652,29671106@N00,8592184993_b7084e0a8d_o.jpg,202,"(48, 53)",f,533,1035,472,472,-115,0,31,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.202.8592184993_b7084e0a8d_o.jpg,1
2653,2653,29671106@N00,11504783893_6b8eaf8d62_o.jpg,186,"(0, 2)",u,862,1137,1268,1269,-95,0,50,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11504783893_6b8eaf8d62_o.jpg,1
2654,2654,29671106@N00,10211408104_0ee18821a7_o.jpg,186,"(0, 2)",u,1090,533,1307,1307,175,-30,99,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10211408104_0ee18821a7_o.jpg,1
2655,2655,29671106@N00,10211551373_1accbb43b3_o.jpg,186,"(0, 2)",u,1588,1059,619,619,200,0,37,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10211551373_1accbb43b3_o.jpg,1
2656,2656,29671106@N00,8940895292_ae98e927a8_o.jpg,186,"(0, 2)",u,92,0,3172,2448,-105,15,60,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.8940895292_ae98e927a8_o.jpg,1
2657,2657,29671106@N00,10211374544_f424d1573e_o.jpg,186,"(0, 2)",u,1153,674,1409,1409,180,0,70,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10211374544_f424d1573e_o.jpg,1
2658,2658,29671106@N00,11463864915_676fe70939_o.jpg,186,"(0, 2)",u,1267,430,1281,1281,-15,0,52,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11463864915_676fe70939_o.jpg,1
2659,2659,29671106@N00,11418586695_ee5c04a47d_o.jpg,186,"(0, 2)",u,243,30,2538,2418,-100,0,40,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11418586695_ee5c04a47d_o.jpg,1
2660,2660,29671106@N00,9058771159_1e14c45df4_o.jpg,189,"(38, 43)",f,1694,299,663,663,10,0,53,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9058771159_1e14c45df4_o.jpg,1
2661,2661,29671106@N00,9395344261_098a081571_o.jpg,186,"(0, 2)",u,1284,1166,1033,1033,-90,0,95,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9395344261_098a081571_o.jpg,1
2662,2662,29671106@N00,9093861229_18bc2527db_o.jpg,186,"(0, 2)",u,919,449,1696,1696,-90,0,79,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9093861229_18bc2527db_o.jpg,1
2663,2663,29671106@N00,9339978922_fbf05a6b5f_o.jpg,188,"(38, 43)",m,999,393,618,619,-5,0,90,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9339978922_fbf05a6b5f_o.jpg,1
2664,2664,29671106@N00,9096090620_aa70f36b75_o.jpg,186,"(0, 2)",u,706,323,1887,1887,-80,0,83,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9096090620_aa70f36b75_o.jpg,1
2665,2665,29671106@N00,9060955452_8d3f61da02_o.jpg,189,"(38, 43)",f,1056,1074,1129,1128,160,0,99,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.189.9060955452_8d3f61da02_o.jpg,1
2666,2666,29671106@N00,11417591455_838e9a5569_o.jpg,186,"(0, 2)",u,247,548,1268,1268,-90,0,35,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11417591455_838e9a5569_o.jpg,1
2667,2667,29671106@N00,11192924936_21bc16711d_o.jpg,198,"(8, 12)",m,111,1574,383,383,190,0,30,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.198.11192924936_21bc16711d_o.jpg,1
2668,2668,29671106@N00,11192924936_21bc16711d_o.jpg,195,"(4, 6)",f,2275,1448,338,338,200,0,49,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.195.11192924936_21bc16711d_o.jpg,1
2669,2669,29671106@N00,11192924936_21bc16711d_o.jpg,192,"(8, 12)",f,1794,1520,338,338,175,0,54,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.192.11192924936_21bc16711d_o.jpg,1
2670,2670,29671106@N00,11192924936_21bc16711d_o.jpg,191,"(8, 12)",f,562,1657,332,332,185,15,81,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.191.11192924936_21bc16711d_o.jpg,1
2671,2671,29671106@N00,11192924936_21bc16711d_o.jpg,194,"(4, 6)",f,1579,1348,300,299,185,0,100,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.194.11192924936_21bc16711d_o.jpg,1
2672,2672,29671106@N00,11192924936_21bc16711d_o.jpg,187,"(8, 12)",f,1370,1679,293,294,175,0,118,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.187.11192924936_21bc16711d_o.jpg,1
2673,2673,29671106@N00,11192924936_21bc16711d_o.jpg,193,"(4, 6)",m,2656,1165,294,293,175,0,63,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.193.11192924936_21bc16711d_o.jpg,1
2674,2674,29671106@N00,11192924936_21bc16711d_o.jpg,197,"(8, 12)",m,768,1832,293,294,180,15,108,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.197.11192924936_21bc16711d_o.jpg,1
2675,2675,29671106@N00,11192924936_21bc16711d_o.jpg,186,"(0, 2)",u,744,1545,268,268,165,-45,15,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.11192924936_21bc16711d_o.jpg,1
2676,2676,29671106@N00,9619605244_ef994a1b8b_o.jpg,186,"(0, 2)",u,423,48,796,796,-90,0,106,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.9619605244_ef994a1b8b_o.jpg,1
2677,2677,29671106@N00,10230506065_7c902f1964_o.jpg,186,"(0, 2)",u,651,804,893,893,-100,0,152,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.186.10230506065_7c902f1964_o.jpg,1
2678,2678,29671106@N00,9160664160_4e031d96ab_o.jpg,188,"(38, 43)",m,592,1123,708,708,-100,0,110,./Dataset-copy/aligned/29671106@N00/landmark_aligned_face.188.9160664160_4e031d96ab_o.jpg,1
